Entity,Code,Year,Other meats,Sheep and goat,Beef and buffalo,Pigmeat,Poultry
Hungary,HUN,1998,0.8425632,0.23070185,7.1918793,45.80936,27.022207
Hungary,HUN,1999,1.1838336,0.33107215,7.6246915,47.022274,28.01071
Hungary,HUN,2000,1.5550804,0.34111443,12.50084,46.07051,34.14154
Hungary,HUN,2001,1.1432862,0.16046122,9.898452,43.59531,34.02781
Hungary,HUN,2002,0.9929821,0.26078317,10.501538,48.64609,37.171635
Hungary,HUN,2003,0.76248324,0.09029407,11.999078,41.68576,34.171288
Hungary,HUN,2004,0.94300216,0.20063876,8.988617,46.397713,34.09856
Hungary,HUN,2005,0.6720167,0.12036119,6.3289924,43.68108,33.43032
Hungary,HUN,2006,1.1430688,0.110296115,7.851078,46.344425,29.439037
Hungary,HUN,2007,1.0026824,0.100268245,6.748053,47.88811,27.744225
Hungary,HUN,2008,1.0029298,0.13038087,5.7969346,45.663395,28.402973
Hungary,HUN,2009,0.8826061,0.11032576,5.686792,44.661873,27.471115
Hungary,HUN,2010,1.8400004,0.11000002,5.730001,40.63001,23.370005
Hungary,HUN,2011,1.6700008,0.14000006,6.440003,41.670017,24.930012
Hungary,HUN,2012,2.0299997,0.13999999,5.9999995,39.219997,25.819998
Hungary,HUN,2013,1.9800011,0.11000006,5.5300035,35.16002,23.400013
Hungary,HUN,2014,1.1899997,0.13999996,5.229998,40.01999,25.249992
Hungary,HUN,2015,1.0299999,0.13999999,4.9299994,44.979996,24.729998
Hungary,HUN,2016,1.1500001,0.13000001,5.2900004,47.870007,24.840004
Hungary,HUN,2017,1.049999,0.13999988,5.489995,49.53996,25.139978
Hungary,HUN,2018,1.0699995,0.14999992,5.8099966,53.93997,26.509985
Hungary,HUN,2019,0.16000006,0.16000006,6.1100025,51.41002,27.33001
Hungary,HUN,2020,0.23000003,0.080000006,5.7700005,47.870003,27.480001
Hungary,HUN,2021,0.4600001,0.10000002,5.7400007,50.010006,25.340004
Hungary,HUN,2022,0.36000007,0.12000002,5.590001,48.500008,24.210003
Hungary,HUN,2023,0.46999976,0.13999993,4.4299974,47.209976,24.079987
Ireland,IRL,1961,1.4416844,10.552328,16.04875,23.89792,5.216094
Ireland,IRL,1962,0.09011138,11.183823,16.86084,24.290022,5.256497
Ireland,IRL,1963,0.060083676,11.335787,17.91495,24.874643,6.108507
Ireland,IRL,1964,0.16021453,11.124896,17.503437,26.986135,6.819131
Ireland,IRL,1965,0.11007056,10.616805,17.36113,29.268763,7.314689
Ireland,IRL,1966,0.1399087,10.752983,17.218763,28.021715,8.404515
Ireland,IRL,1967,0.13973883,11.009423,18.55532,26.161104,8.3643675
Ireland,IRL,1968,0.17952032,10.7413,19.13886,26.778448,9.574417
Ireland,IRL,1969,0.1697249,11.01215,19.318686,29.27255,10.203462
Ireland,IRL,1970,0.17009173,10.745795,19.620583,31.276869,10.075434
Ireland,IRL,1971,0.17027722,11.098068,22.196136,31.020504,11.218264
Ireland,IRL,1972,0.17010339,10.9266405,20.63254,31.709272,11.637073
Ireland,IRL,1973,0.16002925,10.251874,18.583397,30.705614,12.882356
Ireland,IRL,1974,0.16009311,10.816292,30.897972,31.02805,10.876327
Ireland,IRL,1975,0.15018307,10.803168,33.90132,26.732586,10.262509
Ireland,IRL,1976,0.15026052,9.20596,32.716724,28.96021,11.670233
Ireland,IRL,1977,0.11020955,9.337754,30.47795,27.752768,12.293374
Ireland,IRL,1978,0.15017189,7.7488694,25.579277,29.383633,13.4554
Ireland,IRL,1979,0.16010398,7.715011,24.976221,30.43977,14.629501
Ireland,IRL,1980,0.2101697,7.746255,26.151115,30.864923,13.941257
Ireland,IRL,1981,0.22026633,8.049733,27.05271,31.468048,15.178352
Ireland,IRL,1982,0.2003722,7.2033806,32.039516,32.05955,16.65093
Ireland,IRL,1983,0.2505994,7.2172627,27.465694,33.7808,16.920471
Ireland,IRL,1984,0.3006013,6.793589,33.07616,32.6954,17.635277
Ireland,IRL,1985,0.31023923,6.9053245,30.223305,32.30491,18.66439
Ireland,IRL,1986,0.30966085,6.8025494,27.559814,33.583218,20.457594
Ireland,IRL,1987,0.2697421,6.7735233,28.143091,32.478943,22.178793
Ireland,IRL,1988,0.22049354,6.9255013,27.621826,34.747776,22.580544
Ireland,IRL,1989,0.1910244,7.3996816,21.816998,34.84687,21.97786
Ireland,IRL,1990,0.13062835,9.003308,23.000639,34.003567,24.166245
Ireland,IRL,1991,0.15015882,9.159687,23.394745,35.647705,24.976418
Ireland,IRL,1992,0.03989414,9.255441,21.074081,36.50314,23.54752
Ireland,IRL,1993,0.17949073,9.752329,19.484716,32.507763,23.95204
Ireland,IRL,1994,0.1298855,7.6632447,17.954172,31.132557,26.836344
Ireland,IRL,1995,0.13001098,11.440966,15.441304,31.862692,25.772177
Ireland,IRL,1996,0.24996516,8.938754,16.977634,32.625454,26.026373
Ireland,IRL,1997,0.3997509,9.424128,19.068117,35.02817,24.854513
Ireland,IRL,1998,1.3784846,10.618328,20.027983,37.728527,25.831604
Ireland,IRL,1999,0.30983993,9.7649555,19.270044,42.46806,32.713097
Ireland,IRL,2000,0.7802894,8.38311,17.826612,37.213806,30.95148
Ireland,IRL,2001,3.3426101,3.1624696,25.029547,38.720234,28.13197
Ireland,IRL,2002,1.0920974,5.4905443,26.871607,40.31743,27.532875
Ireland,IRL,2003,0.85384566,5.1532097,23.58623,42.25029,27.61437
Ireland,IRL,2004,1.4470598,6.0394645,27.775505,39.151,27.956388
Ireland,IRL,2005,1.7511443,5.1433606,26.04702,35.79339,32.23106
Ireland,IRL,2006,4.0391164,4.7618017,27.462032,35.985756,27.838226
Ireland,IRL,2007,2.6565318,4.717297,23.381386,33.99775,25.520285
Ireland,IRL,2008,1.6298201,4.22007,21.4787,32.761326,26.775616
Ireland,IRL,2009,2.0329528,4.0367246,22.158215,31.710173,25.309776
Ireland,IRL,2010,1.7899984,3.509997,21.99998,30.269974,22.679981
Ireland,IRL,2011,1.6299989,2.7699983,21.869987,29.74998,21.169987
Ireland,IRL,2012,0.9499989,2.9899967,22.219975,31.529966,25.189972
Ireland,IRL,2013,1.7400014,4.1000032,22.240019,32.320026,26.270023
Ireland,IRL,2014,1.3300012,3.290003,18.960016,30.490028,24.650023
Ireland,IRL,2015,1.8999972,3.3399951,20.04997,29.609959,26.539963
Ireland,IRL,2016,2.469997,3.3499956,19.859976,26.759966,27.079966
Ireland,IRL,2017,0.9200004,3.370001,20.040009,28.50001,23.66001
Ireland,IRL,2018,1.1600002,3.3800008,23.390005,29.780006,24.200006
Ireland,IRL,2019,1.0099994,3.559998,19.27999,29.209982,27.889984
Ireland,IRL,2020,0.5600009,2.9000046,20.250032,29.080046,28.670046
Ireland,IRL,2021,2.5700011,3.9100018,23.220009,27.580011,30.500013
Ireland,IRL,2022,2.5200024,4.1500044,23.130022,28.61003,29.990028
Ireland,IRL,2023,3.6500008,4.290001,23.140003,31.110006,36.20001
Italy,ITA,1961,2.0721085,0.8208353,14.865128,7.888027,5.37547
Italy,ITA,1962,2.1832767,0.8713077,16.50477,8.392595,6.2093186
Italy,ITA,1963,2.263442,0.85129464,18.758526,8.162413,7.190935
Italy,ITA,1964,2.2315483,0.84058315,18.26267,9.606666,8.465874
Italy,ITA,1965,2.2687771,0.7995691,18.33012,9.584834,10.034592
Italy,ITA,1966,2.3363912,0.8686583,21.556705,9.365535,10.703468
Italy,ITA,1967,2.364415,0.8978791,23.753891,10.315634,10.355539
Italy,ITA,1968,2.463995,0.9476903,23.52267,11.402211,10.713888
Italy,ITA,1969,2.6745884,1.0379,24.520388,11.247244,10.9578285
Italy,ITA,1970,2.8764274,1.1186106,25.807945,12.864022,11.735424
Italy,ITA,1971,3.1195471,1.1198375,26.1962,14.247932,12.158236
Italy,ITA,1972,3.4204073,1.1201334,25.343018,14.8517685,13.161567
Italy,ITA,1973,3.4791965,1.0597552,27.393673,15.916325,14.686608
Italy,ITA,1974,3.617351,0.91932684,25.281487,17.367281,15.148907
Italy,ITA,1975,3.9049644,1.0786091,23.27998,18.276432,15.619858
Italy,ITA,1976,4.0240116,1.0983654,23.91441,18.901869,16.37563
